ABANICO,1,0,0
EDICIÓN,0,1,9
EDUCADA,1,0,0
EDUQUEN,0,1,0
EFECTOS,1,1,2
EGOÍSMO,0,1,0
EJECUTÓ,0,0,1
EJEMPLO,0,1,5
EJERCER,0,3,1
ELEGIDO,0,0,1
ELEVADA,0,0,2
ELEVADO,0,0,1
ELEVÓSE,0,1,0
ELOGIOS,0,2,1
EMBARGO,0,1,2
EMBATES,0,0,1
EMOCIÓN,0,3,7
EMPAQUE,0,2,0
EMPEZAD,0,0,1
EMPIECE,0,1,0
EMPIEZA,0,0,4
EMPLEOS,0,0,1
EMPRESA,0,3,3
EMPUJÓN,0,1,0
EMPUÑAR,0,1,0
ENAMORA,0,1,0
ENAMORÓ,0,1,0
ENCANTO,1,1,0
ENCANTÓ,0,0,3
ENCARGA,0,1,1
ENCARGO,1,3,0
ENCARGÓ,0,1,1
ENCERRÓ,0,1,2
ENCUBRO,0,1,0
ENEMIGA,0,1,0
ENEMIGO,6,7,6
ENERGÍA,0,3,0
ENFERMA,5,1,2
ENFERMO,2,0,2
ENGAÑAR,0,1,0
ENOJADA,0,1,0
ENOJOSA,0,1,0
ENOJOSO,0,1,0
ENORMES,5,4,4
ENREDOS,0,1,0
ENRIQUE,0,2,0
ENSEÑAN,0,1,0
ENTERAN,0,0,1
ENTERAS,1,1,0
ENTEROS,3,0,0
ENTERRÉ,0,0,2
ENTRABA,4,3,0
ENTRADA,1,8,3
ENTRADO,4,4,3
ENTREGA,0,1,0
ENTREGO,0,0,2
ENTREGÓ,0,3,6
ENUMERÓ,0,0,1
ENVIABA,2,4,0
ENVIADO,0,4,1
ENVIARA,0,0,1
ENVIDIA,2,0,2
ENVIÉIS,0,1,0
ENVOLVÍ,0,0,1
EPOPEYA,0,1,0
EPÍLOGO,0,0,1
EQUIPOS,0,0,1
ERGUIDA,1,1,0
ERIZABA,1,0,0
ERIZADA,0,1,0
ERNESTO,0,0,1
ERRORES,0,2,0
ERUCTOS,1,0,0
ERÓTICA,0,0,1
ERÓTICO,0,0,2
ESBELTA,4,0,0
ESBELTO,1,0,3
ESCAMAS,2,0,0
ESCAPAR,1,3,1
ESCASAS,0,2,0
ESCASEZ,0,1,0
ESCASOS,0,0,1
ESCENAS,1,2,6
ESCLAVA,0,3,13
ESCLAVO,1,3,9
ESCOBAS,3,0,0
ESCOGEN,0,1,0
ESCOGER,2,0,2
ESCOGIÓ,0,1,0
ESCOJAS,0,0,1
ESCONDÍ,0,0,1
ESCRIBA,0,1,1
ESCRIBE,0,1,1
ESCRIBÍ,0,0,2
ESCRITA,0,1,4
ESCRITO,0,11,13
ESCUCHA,0,0,1
ESCUCHO,0,1,0
ESCUCHÓ,0,1,3
ESCUDOS,0,1,0
ESCUELA,0,4,1
ESCUETA,1,0,0
ESCUPEN,1,0,0
ESCUPIÓ,0,0,1
ESENCIA,0,0,1
ESFERAS,0,1,0
ESPACIO,4,4,2
ESPADAS,0,4,0
ESPALDA,2,2,2
ESPANTO,1,2,1
ESPANTÓ,0,1,0
ESPARTO,3,0,0
ESPAÑOL,0,3,2
ESPECIE,0,4,7
ESPEJOS,1,0,0
ESPERAN,0,2,1
ESPERAR,0,4,2
ESPERAS,0,1,0
ESPESAS,0,1,0
ESPESOS,1,0,0
ESPIADO,1,1,0
ESPOSAS,0,1,3
ESPOSOS,0,0,1
ESPUMAS,2,0,0
ESQUILO,0,0,1
ESQUINA,1,0,0
ESQUIVA,1,1,0
ESTABAN,15,14,17
ESTABLO,1,0,2
ESTACAS,1,0,1
ESTADOS,0,1,2
ESTAMOS,2,4,5
ESTANDO,4,2,2
ESTARLE,0,1,0
ESTARÁN,0,1,1
ESTARÍA,0,2,0
ESTATUA,0,1,2
ESTEBAN,0,30,0
ESTRADO,0,0,1
ESTRIBO,1,0,0
ESTUDIA,0,1,0
ESTUDIO,0,0,2
ESTUDIÓ,0,1,0
ETERNAS,0,1,0
EUNUCOS,0,1,0
EUROPEA,0,0,3
EVACUAR,0,0,1
EVITABA,0,1,0
EVITARÁ,0,1,0
EVITARÉ,0,0,1
EVOCABA,0,1,0
EXCEPTO,0,0,1
EXCESOS,0,1,0
EXCITAR,0,1,0
EXCLAMÓ,0,2,11
EXCUSAS,0,2,0
EXIGIRÁ,0,0,1
EXIGUAS,0,1,0
EXISTEN,0,2,1
EXISTIR,0,1,0
EXISTÍA,0,3,1
EXPANDE,0,0,1
EXPERTA,0,1,0
EXPERTO,0,1,0
EXPIRAR,0,1,0
EXPLICA,0,0,3
EXPLICÓ,0,0,4
EXPONEN,1,0,0
EXPONER,0,3,1
EXPONÍA,0,1,0
EXPRESO,0,1,0
EXPULSÓ,0,1,0
EXTENDÍ,0,0,1
EXTENSA,0,1,0
EXTRAJO,0,0,1
EXTRAÍA,0,1,0
EXTRAÑA,0,4,2
EXTRAÑE,0,1,0
EXTRAÑO,0,4,1
EXTREMO,4,20,2
FABRICO,1,0,0
FABRICÓ,0,0,1
FACETAS,0,0,1
FACHADA,0,3,0
FALANGE,0,1,0
FALTABA,3,2,1
FALTADO,1,0,1
FALTARÉ,0,1,0
FALTASE,2,0,0
FAMILIA,15,9,3
FAMOSAS,0,0,1
FANGOSA,1,0,0
FAROLES,0,0,1
FATIGAS,1,1,2
FAVORES,0,3,2
FEALDAD,0,0,1
FEDERAL,0,1,0
FELICES,3,3,2
FEMENIL,1,5,0
FEROCES,0,3,0
FIARNOS,0,0,1
FIEREZA,0,1,0
FIGURAR,0,1,0
FIGURAS,0,3,0
FIHRIST,0,0,1
FIJABAN,1,0,0
FIJANDO,1,1,0
FIJARSE,2,3,0
FINGIRÁ,0,0,1
FIRMABA,0,1,0
FIRMEZA,2,1,0
FLANCOS,2,0,0
FLECHAS,0,0,5
FLOREOS,0,1,0
FLOTABA,5,0,0
FOGOSAS,0,1,0
FOLLAJE,2,0,0
FOLLETO,0,3,0
FONTANA,0,1,0
FORMABA,1,0,1
FORMADA,0,1,0
FORMADO,1,0,1
FORMÓSE,0,1,0
FORNIDA,1,0,0
FORRADO,1,0,0
FORRAJE,0,0,2
FORTUNA,1,13,6
FORZOSA,0,1,0
FRACASO,0,0,1
FRAILES,0,6,0
FRANCIA,0,11,0
FRANCÉS,0,3,2
FRANJAS,1,1,0
FRAUDES,0,0,1
FRESCOR,0,0,2
FRESCOS,0,1,0
FRIENDO,0,0,1
FRIERAN,0,0,1
FRUNCIR,1,0,0
FUENTES,0,1,1
FUERTES,5,3,2
FUERZAS,6,4,3
FUESEIS,0,0,2
FUGARSE,1,0,0
FULLERO,0,1,0
FUMANDO,2,0,0
FUNCIÓN,0,1,0
FUNESTA,0,0,1
FURIOSA,0,2,0
FURIOSO,3,1,0
FURORES,0,1,0
FURTIVA,0,1,0
FUSILAR,1,1,0
FUSILES,1,1,0
FUSTIGÓ,0,0,1
FUTUROS,0,1,0
FÁBRICA,0,1,0
FÁCILES,0,1,1
FÉRREAS,0,1,0
FÉRREOS,0,1,0
FÍNGETE,0,0,1
FÍSICAS,0,2,0
FÍSICOS,0,1,0
FÓRMULA,0,1,1
FÚNEBRE,0,1,0
GACELAS,0,0,1
GALANES,1,0,0
GALANTE,0,3,0
GALLAND,0,0,5
GALLITO,1,0,0
GALOPAR,0,0,3
GANADOS,0,0,1
GANANDO,0,1,0
GANARON,0,1,0
GANARSE,3,0,1
GANARTE,0,0,1
GANARÍA,0,1,0
GANGOSA,0,1,0
GANOSOS,0,1,0
GASTABA,2,0,0
GASTADO,0,0,1
GATILLO,2,0,0
GEMIDOS,2,1,0
GEMIRÍA,0,0,2
GENERAL,0,11,1
GENUINA,0,1,0
GIGANTE,2,4,2
GIRANDO,1,0,0
GLORIAM,0,1,0
GOBERNÉ,0,0,1
GOBERNÓ,0,0,1
GOLPEAR,0,1,1
GOTEABA,0,0,1
GOZABAN,1,1,0
GOZANDO,0,0,1
GRABADA,0,0,1
GRABADO,0,0,1
GRACIAS,4,7,23
GRANADA,0,1,3
GRANADO,0,0,1
GRANDES,3,29,17
GRIEGOS,0,0,3
GRIETAS,2,0,0
GRITABA,4,0,0
GROSERA,0,1,0
GRUESAS,0,1,1
GRUESOS,2,1,0
GRUMETE,2,0,0
GRÁFICA,0,0,1
GUARDAN,0,3,0
GUARDAR,3,2,2
GUARDEN,0,1,0
GUARDIA,8,28,0
GUERRAS,0,1,0
GUIABAN,1,0,0
GUIADOS,0,1,0
GUIARON,0,0,1
GUIARSE,0,1,0
GUIARTE,0,1,0
GUILLEM,0,0,1
GUISADO,0,0,1
GUIÑABA,0,0,1
GUSTABA,0,1,0
GUSTADO,0,0,1
GUSTOSO,0,0,1
GÉNEROS,0,0,3
HABERLA,0,2,1
HABERLE,0,0,3
HABERLO,0,1,0
HABERME,0,2,2
HABEROS,0,0,1
HABERSE,0,4,7
HABERTE,0,0,1
HABITAR,0,1,0
HABLABA,12,11,2
HABLADO,2,3,2
HABLARÁ,0,0,1
HABLARÉ,0,1,2
HABLASE,1,0,0
HABLÉIS,0,0,2
HABRÍAN,0,0,1
HABÍALE,0,1,0
HABÍASE,0,1,0
HACEDOR,0,1,0
HACEMOS,0,1,0
HACERLA,2,2,3
HACERLE,2,5,0
HACERLO,1,1,2
HACERME,2,8,0
HACERSE,2,3,0
HACERTE,0,1,5
HACÍAME,0,0,1
HACÍASE,0,1,0
HAGAMOS,0,1,0
HALAGAR,0,5,0
HALAGOS,0,1,0
HALLABA,1,1,6
HARAPOS,0,0,1
HAREMOS,0,1,0
HARTURA,1,0,0
HAYAMOS,0,1,0
HAZAÑAS,0,3,1
HELADOS,0,1,0
HERALDO,1,0,0
HERIDAS,0,7,0
HERIDOS,1,0,0
HERIRLA,0,0,1
HERIRÍA,0,1,0
HERMANA,0,1,33
HERMANO,4,36,21
HERMANT,0,0,1
HERMOSA,17,22,12
HERMOSO,2,12,10
HEROICA,0,0,1
HEROICO,0,4,1
HICIERA,2,2,0
HICIESE,1,2,0
HICIMOS,0,2,2
HICISTE,0,0,1
HIERBAS,0,1,0
HIERROS,1,0,1
HIGUERA,1,0,0
HILILLO,1,0,0
HOGARES,0,1,0
HOGUERA,0,1,1
HOJEABA,1,0,0
HOMBRES,27,28,14
HOMBROS,6,3,7
HOMBRÓN,0,1,0
HONORES,0,5,0
HONRABA,0,2,0
HONRADA,1,1,0
HONRADO,0,4,2
HONROSO,1,1,0
HOYUELO,0,1,0
HUBIERA,7,19,5
HUBIESE,7,1,4
HUBIMOS,0,0,3
HUELLAS,0,2,5
HUERTOS,2,0,0
HUMANAS,0,1,1
HUMANOS,0,0,2
HUMEDAD,1,0,0
HUMILDE,1,9,2
HUMILLO,1,0,0
HUNDIDO,1,0,0
HUNDÍAN,0,0,1
HURAÑOS,0,1,0
HUSSEIN,0,0,1
HUYENDO,1,3,1
HUYERON,0,1,0
HUÉSPED,0,0,1
HUÍAMOS,0,0,1
HÁBITOS,0,3,0
HÁBLALE,0,1,0
HÁBLAME,0,0,1
HÚMEDAS,0,0,2
IDEALES,0,1,0
IDIOMAS,0,0,1
IDIOTEZ,0,1,0
IGLESIA,1,4,0
IGNACIO,0,3,0
IGUALES,1,3,2
ILUMINA,0,0,1
ILUMINÓ,0,0,1
ILUSIÓN,0,2,0
ILUSTRE,0,3,2
IMBÉCIL,0,3,0
IMITABA,0,1,0
IMPEDIR,0,0,1
IMPEDÍA,0,0,1
IMPERIO,0,4,0
IMPLORÉ,0,0,1
IMPLORÓ,0,0,1
IMPONER,1,0,1
IMPONÍA,0,1,0
IMPORTA,1,2,0
IMPORTE,0,2,0
IMPULSA,0,1,0
IMPULSO,1,0,0
IMPULSÓ,0,1,1
IMÍTAME,0,1,0
INCAPAZ,1,7,0
INCLINÉ,0,0,1
INCLINÓ,0,3,1
INCLUSO,0,1,1
INCULTO,0,1,0
INCURRA,1,0,0
INDICAN,0,0,1
INDICAR,0,2,0
INDICIO,0,1,0
INDIGNA,0,2,1
INDIGNO,1,2,1
INDIQUE,0,2,0
INDIQUÉ,0,0,1
INDULTE,0,0,1
INDULTO,3,0,2
INERCIA,0,1,0
INFAMES,0,1,1
INFANTE,0,2,0
INFECTA,2,0,0
INFELIZ,3,9,0
INFLUIR,0,2,0
INFORME,0,1,0
INGENIO,0,2,1
INGENUA,1,1,1
INGENUO,0,1,1
INGLESA,1,2,0
INGRATA,0,1,0
INGRATO,0,1,0
INGRESÓ,0,1,0
INICIAL,1,0,0
INMENSA,2,6,1
INMENSO,1,8,1
INMÓVIL,0,2,0
INSECTO,0,2,0
INSPIRA,0,3,1
INSTALÓ,0,0,1
INTENSA,0,1,0
INTENSO,1,1,0
INTENTA,0,1,0
INTENTE,1,0,0
INTENTO,0,1,0
INTENTÓ,0,1,4
INTERNÉ,0,0,1
INTERNÓ,0,1,1
INTERÉS,0,4,2
INTRUSO,0,1,1
INVADIR,0,1,0
INVADÍA,0,2,0
INVASOR,0,1,0
INVENTE,0,1,0
INVENTÓ,0,1,0
INVITAR,0,0,1
INVOQUÉ,0,0,2
JESUÍTA,0,37,0
JINETES,0,2,4
JORNADA,0,2,1
JUGABAN,1,1,1
JUGAMOS,0,1,0
JUGANDO,0,0,1
JUGUETE,1,0,0
JUMENTO,0,0,1
JURABAN,1,0,1
JURASTE,0,0,2
JUVENIL,0,0,1
JUZGABA,1,0,0
JUZGADO,0,0,1
JÓVENES,0,6,26
LABORES,0,1,0
LABRADA,0,1,0
LABRADO,0,1,0
LACAYOS,0,1,0
LAMENTO,0,0,2
LAMENTÓ,0,0,1
LANCHAS,1,0,0
LANZABA,2,0,1
LANZADO,3,0,0
LANZÓSE,0,1,0
LATENTE,0,0,1
LATINES,1,0,0
LAVARME,0,0,1
LAVARON,0,0,1
LAVARSE,0,1,1
LAVISSE,0,0,2
LEANDRO,0,1,0
LECCIÓN,0,3,7
LECONTE,0,0,1
LECTURA,0,2,1
LEERLOS,0,0,1
LEGAJOS,0,1,0
LEGARTE,0,0,1
LEJANAS,1,0,0
LEJANOS,0,2,1
LEJANÍA,0,0,2
LENGUAS,0,1,3
LEVANTE,0,1,0
LEVANTÉ,0,0,12
LEVANTÓ,0,11,35
LEVITAS,0,1,0
LEYENDA,3,1,1
LEYENDO,0,3,0
LEÑADOR,0,0,1
LIBERAL,0,14,0
LIBRABA,0,1,0
LIBRADO,0,0,3
LIBRARA,0,1,0
LIBRARÁ,0,0,1
LIBRARÉ,0,0,1
LIBRERO,0,1,0
LICORES,0,0,1
LIGEROS,0,3,0
LIMONES,0,0,1
LIMPIAR,0,1,0
LISTADA,1,0,0
LITERAL,0,0,3
LLAMABA,5,10,3
LLAMADA,0,0,2
LLAMADO,2,3,9
LLAMARÁ,0,1,0
LLAMARÉ,0,0,1
LLANEZA,0,0,1
LLANURA,0,0,1
LLEGABA,4,9,1
LLEGADA,2,5,3
LLEGADO,5,17,33
LLEGARA,0,0,2
LLEGARÁ,0,2,0
LLEGASE,4,0,1
LLEGUEN,0,1,0
LLEGUES,0,0,4
LLENABA,0,1,1
LLENADO,0,0,2
LLEVABA,4,12,12
LLEVADO,3,5,0
LLEVARÁ,0,0,1
LLEVASE,1,0,2
LLORABA,5,0,2
LLORADO,0,0,1
LLORONA,1,0,0
LLUEVEN,0,1,0
LLUVIAS,1,1,0
LLÉVAME,0,0,1
LLÉVATE,0,0,1
LOCURAS,0,1,3
LOGRABA,1,2,0
LOGRADO,0,2,0
LOGRARÁ,0,1,0
LOGRARÉ,0,1,0
LOZANAS,0,0,1
LUCHABA,0,2,0
LUCHARA,1,0,0
LUCIRSE,0,1,1
LUGARES,0,3,1
LUJOSOS,0,0,1
LUJURIA,0,2,0
LUSTRAL,0,0,2
LÁMINAS,0,0,2
LÁMPARA,0,2,1
LÁSTIMA,0,2,4
LÍMITES,0,7,2
LÍMPIDA,0,0,1
LÍQUIDO,0,0,2
LÍVIDAS,0,1,0
LÚGUBRE,0,1,0
MAAROUF,0,0,1
MACIZAS,0,1,0
MACIZOS,2,0,0
MADERAS,0,0,2
MAESTRA,0,1,1
MAESTRO,3,5,3
MAIMUNA,0,0,1
MAJOREM,0,1,0
MALDIGA,0,0,1
MALDIJO,1,0,0
MALDITA,0,1,2
MALDITO,4,3,2
MALETAS,1,0,0
MALICIA,0,0,2
MALIGNA,0,1,0
MALIGNO,0,0,2
MALVADA,0,0,1
MALVADO,0,1,0
MAMALIK,0,0,3
MAMERTO,0,1,0
MAMPARA,1,2,0
MANAZAS,1,0,0
MANCEBA,0,1,0
MANCEBO,0,0,2
MANCHAS,1,1,1
MANDABA,0,1,1
MANDADO,0,0,5
MANDARÁ,0,0,2
MANDARÉ,0,0,2
MANDASE,1,0,0
MANDATO,0,1,0
MANEJAR,0,1,0
MANERAS,0,0,3
MANOJOS,1,1,0
MANOLAS,0,1,0
MANOTEO,1,0,0
MANSIÓN,0,3,1
MANTECA,0,0,1
MANTUVO,1,0,0
MANZANA,0,0,4
MARASMO,0,1,0
MARCABA,1,2,0
MARCHAR,3,2,5
MARCHAS,0,1,0
MARCHES,0,0,1
MARCIAL,0,5,0
MARDRUS,0,0,21
MARIDOS,0,0,2
MARIETA,17,0,0
MARITAL,0,1,0
MARMITA,0,0,1
MARQUÉS,0,2,0
MASCADO,1,0,0
MASCATA,0,0,1
MASSRUR,0,0,3
MATABAN,2,0,0
MATADOR,1,0,1
MATANDO,3,0,1
MATARAS,0,0,1
MATARLE,1,0,2
MATARLO,0,0,1
MATARME,0,0,3
MATARON,0,0,1
MATARTE,0,0,2
MATARÁS,0,0,1
MATARÍA,0,0,1
MATASTE,0,0,1
MATERIA,1,2,0
MAYORAL,0,0,8
MAYORDE,0,0,1
MAYORES,2,3,6
MAYORÍA,0,0,1
MECIDAS,0,0,2
MEDIRSE,0,1,0
MEDITAR,0,0,1
MEJILLA,1,0,1
MEJORES,2,1,5
MELONES,1,0,0
MELOSOS,0,1,0
MEMORIA,3,11,3
MENCIÓN,0,0,1
MENORES,1,1,1
MENSAJE,0,0,2
MENTIDO,0,0,1
MENTIRA,1,1,1
MENUDOS,0,4,0
MERCADO,2,0,1
MERECER,0,0,1
MERECES,0,0,2
MERECÍA,0,2,0
MEREZCA,0,0,1
METALES,0,0,1
METERLO,1,0,0
METERME,1,0,0
METERSE,5,0,0
METIDAS,0,1,0
METIDOS,1,0,0
METIERA,1,0,0
METIÓSE,0,1,0
MEZCLAR,0,1,0
MIEMBRO,0,1,0
MIENTES,0,1,0
MILAGRO,3,0,0
MILICIA,0,10,0
MILITAR,0,14,0
MINORÍA,0,1,0
MINUTOS,3,5,0
MIRABAN,4,5,0
MIRADAS,7,1,6
MIRADLA,1,0,0
MIRANDO,4,13,1
MIRARLA,0,1,0
MIRARLE,2,0,0
MIRARLO,0,1,0
MIRARME,0,0,1
MIRARON,0,0,1
MIRARSE,1,2,0
MIRARTE,0,0,1
MISERIA,3,0,0
MITADES,0,0,1
MOCEDAD,0,1,0
MOCOSOS,1,0,0
MODALES,0,1,1
MODERNA,0,2,0
MODESTO,1,0,0
MOHAMED,0,0,3
MOLIÈRE,0,0,1
MOLLERA,0,2,0
MOMENTO,12,20,35
MONARCA,0,8,1
MONEDAS,0,1,2
MONTADO,2,0,2
MONTAÑA,0,0,12
MONTERA,2,0,0
MORADAS,0,2,0
MORALES,0,1,2
MORENAS,0,1,0
MORFINA,1,0,0
MORILLO,0,2,0
MORIRÁS,0,0,1
MORIRÍA,0,0,1
MOSTRAR,0,2,0
MOTINES,0,2,0
MOTIVOS,0,4,3
MOUROUF,0,0,1
MOVERLA,0,2,0
MOVERLO,0,1,0
MOVERSE,0,2,0
MOVIOSE,1,0,0
MOVIÓSE,0,1,0
MUDANDO,1,0,0
MUEBLES,3,1,2
MUERTAS,1,1,0
MUERTES,0,0,1
MUERTOS,1,0,3
MUESTRA,0,8,0
MUESTRE,0,1,0
MUJERES,14,8,9
MUNDANO,0,1,0
MURALLA,0,1,0
MURIESE,1,0,0
MURMURÓ,0,1,3
MÁGICAS,0,0,1
MÁQUINA,0,1,0
MÁSCARA,0,1,0
MÁXIMAS,0,0,1
MÉDICAS,0,0,1
MÉDICOS,0,1,6
MÉRITOS,0,4,0
NACIDAS,0,1,1
NACIDOS,1,1,0
NACISTE,0,0,1
NADANDO,2,0,2
NARICES,0,1,0
NARRABA,0,0,1
NARRADO,0,1,0
NARRARÉ,0,0,1
NATURAL,0,2,0
NAVEGAR,1,0,1
NAZARIO,0,1,0
NEFASTA,0,0,1
NEGANDO,0,0,1
NEGARLE,0,1,0
NEGARTE,0,0,1
NEGASES,0,0,1
NEGOCIO,2,1,2
NEGRAZO,0,1,0
NEGRERO,1,0,0
NERVIOS,0,1,0
NINGUNA,1,11,11
NINGUNO,2,3,2
NOBLEZA,0,5,0
NODRIZA,1,0,1
NOMBRAR,0,1,0
NOMBRES,2,1,4
NOTABAN,0,1,0
NOTABLE,0,0,2
NOTANDO,1,0,0
NOTARSE,0,0,1
NOTARÍA,0,1,0
NOTICIA,3,5,3
NOVEDAD,0,2,0
NOVELAS,1,0,7
NOVENTA,0,1,2
NUESTRA,2,50,42
NUESTRO,5,44,40
NUTRIDO,1,0,0
NÚMEROS,0,1,0
OBEDECE,0,1,2
OBISPOS,1,0,0
OBJETOS,0,0,3
OBLICUA,1,0,0
OBLIGAN,0,1,0
OBRADOR,1,0,0
OBRANDO,0,0,1
OBRARÍA,0,1,0
OBSCURO,0,2,0
OBSERVÉ,0,0,1
OBSERVÓ,0,1,1
OBSTINA,0,1,0
OBTENER,0,0,1
OCASIÓN,0,9,4
OCHENTA,1,0,1
OCULTAR,3,4,2
OCULTAS,0,0,1
OCULTOS,0,1,2
OCUPABA,2,9,0
OCUPADO,1,4,2
OCUPARÁ,0,0,1
OCUPASE,1,0,0
OCUPÉIS,0,0,1
OCURREN,0,0,1
OCURRIR,0,0,2
OCURRIÓ,0,5,10
OCURRÍA,0,3,0
ODIANDO,0,1,0
OFENSAS,1,0,1
OFICIAL,1,9,0
OFRECER,0,1,1
OFRECIÓ,0,0,4
OFRECÍA,0,2,2
OFREZCO,0,0,2
OJEADAS,1,0,0
OJILLOS,2,1,0
OLIENDO,1,0,0
OLOROSA,0,0,1
OLVIDAN,1,0,0
OLVIDAR,3,1,6
OLVIDEN,1,0,0
OLVIDES,0,1,4
